MACROCLASSE (A,B etc);MACROCLASSE (01, 02 etc);Descrizione;Settore Attività;Codice Ateco 2007;INCENDIO;INCENDIO <= 500.000 € fatturato;INCENDIO > 500.000 € fatturato;FURTO;FURTO <= 500.000 € fatturato;FURTO > 500.000 € fatturato;RCT;RCO;RC PRODOTTO;Gruppo Codice Incendio;Gruppo Codice Furto;Gruppo Codice RCT;Gruppo Codice RCO;Gruppo Codice RCP;RC veicoli in cons. e cust.;RC postuma officine ;RC postuma 12 mesi (no edile);RC postuma D.M.37/2008;Danni da furto;Danni alle cose lavori;RC impresa edile;Furto;Elettronica;Guasto Macchine
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Agenti e rappresentanti di fiori e piante;;46.11.02;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Agenti e rappresentanti di animali vivi;;46.11.03;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);"Agenti e rappresentanti di fibre tessili gregge e semilavorate; pelli grezze";;46.11.04;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);"Mediatori in materie prime agricole, materie prime e semilavorati tessili; pelli grezze";;46.11.06;RD;RD;RD;RD;RD;RD;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Mediatori in animali vivi;;46.11.07;RD;RD;RD;RD;RD;RD;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Procacciatori d'affari di combustibili, minerali, metalli e prodotti chimici;;46.12.06;RD;RD;RD;RD;RD;RD;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Mediatori in combustibili, minerali, metalli e prodotti chimici;;46.12.07;RD;RD;RD;RD;RD;RD;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Procacciatori d'affari di macchinari, impianti industriali, navi e aeromobili, macchine agricole, macchine per ufficio, attrezzature per le telecomunicazioni, computer e loro periferiche;;46.14.06;RD;RD;RD;RD;RD;RD;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Mediatori in macchinari, impianti industriali, navi e aeromobili, macchine agricole, macchine per ufficio, attrezzature per le telecomunicazioni, computer e loro periferiche;;46.14.07;RD;RD;RD;RD;RD;RD;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Procacciatori d'affari di mobili, articoli per la casa e ferramenta;;46.15.06;RD;RD;RD;RD;RD;RD;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Mediatori in mobili, articoli per la casa e ferramenta;;46.15.07;RD;RD;RD;RD;RD;RD;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Agenti e rappresentanti di vari prodotti senza prevalenza di alcuno;;46.19.01;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Procacciatori d'affari di vari prodotti senza prevalenza di alcuno;;46.19.02;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Mediatori in vari prodotti senza prevalenza di alcuno;;46.19.03;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);"Gruppi di acquisto; mandatari agli acquisti; buyer";;46.19.04;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di animali vivi;;46.23.00;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di profumi e cosmetici;;46.45.00;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di medicinali;;46.46.10;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di prodotti botanici per uso farmaceutico;;46.46.20;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di articoli medicali ed ortopedici;;46.46.30;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di vari prodotti di consumo non alimentare nca;commerciale;46.49.90;OK con fatturato fino a 500k, oltre RD;OK;RD;OK con fatturato fino a 500k, oltre RD;OK;RD;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di macchine per le miniere, l'edilizia e l'ingegneria civile;;46.63.00;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di macchine per l'industria tessile, di macchine per cucire e per maglieria;;46.64.00;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di altre macchine ed attrezzature per l'industria, il commercio e la navigazione nca;commerciale;46.69.99;OK con fatturato fino a 500k, oltre RD;OK;RD;OK con fatturato fino a 500k, oltre RD;OK;RD;OK;OK;RD;X;x;x;x;x;;;;;;;;X;X;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso di rottami e sottoprodotti della lavorazione industriale metallici;;46.77.10;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);"Commercio all'ingrosso di altri materiali di recupero non metallici (vetro, carta, cartoni eccetera); sottoprodotti non metallici della lavorazione industriale (cascami)";;46.77.20;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO ALL'INGROSSO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio all'ingrosso non specializzato;;46.90.00;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di carburante per autotrazione;;47.30.00;RD;RD;RD;RD;RD;RD;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio ambulante di prodotti ortofrutticoli;;47.81.01;RD;RD;RD;RD;RD;RD;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio ambulante di prodotti ittici;;47.81.02;RD;RD;RD;RD;RD;RD;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio ambulante di carne;;47.81.03;RD;RD;RD;RD;RD;RD;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio ambulante di altri prodotti alimentari e bevande nca;;47.81.09;RD;RD;RD;RD;RD;RD;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio ambulante di tessuti, articoli tessili per la casa, articoli di abbigliamento;;47.82.01;RD;RD;RD;RD;RD;RD;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio ambulante di calzature e pelletterie;;47.82.02;RD;RD;RD;RD;RD;RD;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio ambulante di fiori, piante, bulbi, semi e fertilizzanti;;47.89.01;RD;RD;RD;RD;RD;RD;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio ambulante di altri prodotti nca;;47.89.09;RD;RD;RD;RD;RD;RD;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di qualsiasi tipo di prodotto effettuato via internet;;47.91.10;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di qualsiasi tipo di prodotto effettuato per televisione;;47.91.20;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di qualsiasi tipo di prodotto per corrispondenza, radio, telefono;;47.91.30;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio al dettaglio di prodotti vari, mediante l'intervento di un dimostratore o di un incaricato alla vendita (porta a porta);;47.99.10;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI);Commercio effettuato per mezzo di distributori automatici;;47.99.20;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
TRASPORTO E MAGAZZINAGGIO;MAGAZZINAGGIO E ATTIVITÀ DI SUPPORTO AI TRASPORTI;Magazzini di custodia e deposito per conto terzi;;52.10.10;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
TRASPORTO E MAGAZZINAGGIO;MAGAZZINAGGIO E ATTIVITÀ DI SUPPORTO AI TRASPORTI;Magazzini frigoriferi per conto terzi;;52.10.20;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
TRASPORTO E MAGAZZINAGGIO;MAGAZZINAGGIO E ATTIVITÀ DI SUPPORTO AI TRASPORTI;Altre attività connesse ai trasporti terrestri nca;;52.21.90;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
TRASPORTO E MAGAZZINAGGIO;MAGAZZINAGGIO E ATTIVITÀ DI SUPPORTO AI TRASPORTI;Attività dei servizi connessi al trasporto aereo;;52.23.00;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
TRASPORTO E MAGAZZINAGGIO;MAGAZZINAGGIO E ATTIVITÀ DI SUPPORTO AI TRASPORTI;Movimento merci relativo a trasporti aerei;;52.24.10;RD;RD;RD;RD;RD;RD;Escluso;Escluso;Escluso;X;x;;;;;;;;;;;;;
TRASPORTO E MAGAZZINAGGIO;MAGAZZINAGGIO E ATTIVITÀ DI SUPPORTO AI TRASPORTI;Movimento merci relativo a trasporti marittimi e fluviali;;52.24.20;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
TRASPORTO E MAGAZZINAGGIO;MAGAZZINAGGIO E ATTIVITÀ DI SUPPORTO AI TRASPORTI;Movimento merci relativo a trasporti ferroviari;;52.24.30;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
TRASPORTO E MAGAZZINAGGIO;MAGAZZINAGGIO E ATTIVITÀ DI SUPPORTO AI TRASPORTI;Movimento merci relativo ad altri trasporti terrestri;;52.24.40;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
TRASPORTO E MAGAZZINAGGIO;MAGAZZINAGGIO E ATTIVITÀ DI SUPPORTO AI TRASPORTI;Spedizionieri e agenzie di operazioni doganali;;52.29.10;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
TRASPORTO E MAGAZZINAGGIO;MAGAZZINAGGIO E ATTIVITÀ DI SUPPORTO AI TRASPORTI;Intermediari dei trasporti;;52.29.21;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
TRASPORTO E MAGAZZINAGGIO;MAGAZZINAGGIO E ATTIVITÀ DI SUPPORTO AI TRASPORTI;Servizi logistici relativi alla distribuzione delle merci;;52.29.22;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;ATTIVITÀ DEI SERVIZI DI RISTORAZIONE;Ristorazione su treni e navi;;56.10.50;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
SERVIZI DI INFORMAZIONE E COMUNICAZIONE;ATTIVITÀ EDITORIALI;Edizione di libri;;58.11.00;RD;RD;RD;RD;RD;RD;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
SERVIZI DI INFORMAZIONE E COMUNICAZIONE;ATTIVITÀ EDITORIALI;Edizione di quotidiani;;58.13.00;RD;RD;RD;RD;RD;RD;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
SERVIZI DI INFORMAZIONE E COMUNICAZIONE;ATTIVITÀ EDITORIALI;Edizione di riviste e periodici;;58.14.00;RD;RD;RD;RD;RD;RD;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
SERVIZI DI INFORMAZIONE E COMUNICAZIONE;ATTIVITÀ EDITORIALI;Edizione di giochi per computer;;58.21.00;RD;RD;RD;RD;RD;RD;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
SERVIZI DI INFORMAZIONE E COMUNICAZIONE;ATTIVITÀ DI PRODUZIONE CINEMATOGRAFICA, DI VIDEO E DI PROGRAMMI TELEVISIVI, DI REGISTRAZIONI MUSICALI E SONORE;Attività di produzione cinematografica, di video e di programmi televisivi;;59.11.00;RD;RD;RD;RD;RD;RD;Escluso;Escluso;Escluso;X;x;;;;;;;;;;;;;
SERVIZI DI INFORMAZIONE E COMUNICAZIONE;ATTIVITÀ DI PRODUZIONE CINEMATOGRAFICA, DI VIDEO E DI PROGRAMMI TELEVISIVI, DI REGISTRAZIONI MUSICALI E SONORE;Attività di post-produzione cinematografica, di video e di programmi televisivi;;59.12.00;RD;RD;RD;RD;RD;RD;Escluso;Escluso;Escluso;X;x;;;;;;;;;;;;;
SERVIZI DI INFORMAZIONE E COMUNICAZIONE;ATTIVITÀ DI PRODUZIONE CINEMATOGRAFICA, DI VIDEO E DI PROGRAMMI TELEVISIVI, DI REGISTRAZIONI MUSICALI E SONORE;Attività di distribuzione cinematografica, di video e di programmi televisivi;;59.13.00;RD;RD;RD;RD;RD;RD;Escluso;Escluso;Escluso;X;x;;;;;;;;;;;;;
SERVIZI DI INFORMAZIONE E COMUNICAZIONE;ATTIVITÀ DI PRODUZIONE CINEMATOGRAFICA, DI VIDEO E DI PROGRAMMI TELEVISIVI, DI REGISTRAZIONI MUSICALI E SONORE;Attività di proiezione cinematografica;;59.14.00;RD;RD;RD;RD;RD;RD;Escluso;Escluso;Escluso;X;x;;;;;;;;;;;;;
SERVIZI DI INFORMAZIONE E COMUNICAZIONE;PRODUZIONE DI SOFTWARE, CONSULENZA INFORMATICA E ATTIVITÀ CONNESSE;Produzione di software non connesso all'edizione;;62.01.00;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
SERVIZI DI INFORMAZIONE E COMUNICAZIONE;PRODUZIONE DI SOFTWARE, CONSULENZA INFORMATICA E ATTIVITÀ CONNESSE;Consulenza nel settore delle tecnologie dell'informatica;;62.02.00;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
SERVIZI DI INFORMAZIONE E COMUNICAZIONE;PRODUZIONE DI SOFTWARE, CONSULENZA INFORMATICA E ATTIVITÀ CONNESSE;Gestione di strutture e apparecchiature informatiche hardware - housing (esclusa la riparazione);;62.03.00;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;ATTIVITÀ DI NOLEGGIO E LEASING OPERATIVO;Noleggio senza operatore di attrezzature di sollevamento e movimentazione merci: carrelli elevatori, pallet eccetera;;77.39.93;RD;RD;RD;RD;RD;RD;Escluso;Escluso;Escluso;X;x;;;;;;;;;;;;;
NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;ATTIVITÀ DI SERVIZI PER EDIFICI E PAESAGGIO;Pulizia e lavaggio di aree pubbliche, rimozione di neve e ghiaccio;;81.29.91;RD;RD;RD;RD;RD;RD;OK;OK;Escluso;X;x;x;x;;;;;;;;;;;
NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;ATTIVITÀ DI SUPPORTO PER LE FUNZIONI D'UFFICIO E ALTRI SERVIZI DI SUPPORTO ALLE IMPRESE;Servizi di gestione di pubblici mercati e pese pubbliche;;82.99.30;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;ATTIVITÀ DI SUPPORTO PER LE FUNZIONI D'UFFICIO E ALTRI SERVIZI DI SUPPORTO ALLE IMPRESE;Altri servizi di sostegno alle imprese nca;;82.99.99;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
ISTRUZIONE;ISTRUZIONE;Scuole di vela e navigazione che rilasciano brevetti o patenti commerciali;;85.32.01;RD;RD;RD;RD;RD;RD;Escluso;Escluso;Escluso;X;x;;;;;;;;;;;;;
ISTRUZIONE;ISTRUZIONE;Scuole di guida professionale per autisti, ad esempio di autocarri, di autobus e di pullman;;85.32.03;RD;RD;RD;RD;RD;RD;Escluso;Escluso;Escluso;X;x;;;;;;;;;;;;;
ISTRUZIONE;ISTRUZIONE;Corsi sportivi e ricreativi;servizi intellettuali;85.51.00;OK con fatturato fino a 500k, oltre RD;OK;RD;OK con fatturato fino a 500k, oltre RD;OK;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;X;
ISTRUZIONE;ISTRUZIONE;Corsi di danza;;85.52.01;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
ISTRUZIONE;ISTRUZIONE;Altra formazione culturale;;85.52.09;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
ISTRUZIONE;ISTRUZIONE;Autoscuole, scuole di pilotaggio e nautiche;;85.53.00;RD;RD;RD;RD;RD;RD;Escluso;Escluso;Escluso;X;x;;;;;;;;;;;;;
ISTRUZIONE;ISTRUZIONE;Scuole e corsi di lingua;;85.59.30;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
ISTRUZIONE;ISTRUZIONE;Consulenza scolastica e servizi di orientamento scolastico;;85.60.01;RD;RD;RD;RD;RD;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;;
ISTRUZIONE;ISTRUZIONE;Altre attività di supporto all'istruzione;servizi intellettuali;85.60.09;OK con fatturato fino a 500k, oltre RD;OK;RD;OK con fatturato fino a 500k, oltre RD;OK;RD;RD;RD;Escluso;X;x;x;x;;;;;;;;;;X;
ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;ATTIVITÀ CREATIVE, ARTISTICHE E DI INTRATTENIMENTO;Attività nel campo della recitazione;servizi intellettuali;90.01.01;OK con fatturato fino a 500k, oltre RD;OK;RD;OK con fatturato fino a 500k, oltre RD;OK;RD;OK;OK;Escluso;X;x;x;x;;;;;;;;;;X;
